爐	43342153152512125221	651848
塌	1212511541541	651754
乞	315	651739
旺	25111121	651739
烤	4334121315	651737
黛	32154254312114444	651658
遜	5213554234454	651585
賤	251113415341534	651519
辨	4143113434143112	651442
狸	3532511211	651416
敘	34112343134	651398
愕	442251251115	651262
疊	2512125121251214525111	651212
遣	2512125151454	651164
晌	2511325251	651129
麟	41352211515431234354152	651074
腥	3511251131121	651054
粒	43123441431	650991
擬	12135311345452134	650704
俏	322432511	650651
杖	1234134	650648
芝	122454	650352
夷	151534	650315
襯	452344143112342511135	650272
佐	3213121	650271
撿	1213412512513434	650151
遵	431253511124454	650067
塑	4315233511121	649903
桶	12345425112	649900
潑	441543345153554	649867
灘	4411221251113432411121	649853
瓊	112135253425111354	649778
昊	25111134	649733
帆	252354	649724
搏	1211251124124	649712
蹦	251212125235113511	649581
寡	44513251113453	649558
貞	212511134	649540
凰	35325111121	649489
哨	2512432511	649486
茹	122531251	649430
劣	234353	649371
囑	251513241342522135251214	649354
沃	4413134	649337
廂	413123425111	649241
砸	1325112525	649191
坤	12125112	649143
俯	3241332124	649115
媳	5313251114544	649077
賦	251113411212154	648946
嘶	251122111343312	648914
貢	1212511134	648905
攏	1214143125111515111	648821
譚	4111251125221251112	648779
翁	3454541541	648774
辜	122514143112	648645
竭	41431251135345	648555
廉	4134315112234	648551
械	12341132534	648533
貿	354532511134	648254
輔	12511121251124	648161
諷	4111251353251214	648150
吶	2512534	648065
斌	413411212154	648027
遼	134432511234454	647836
填	1211225111134	647816
竊	4453434312342125342554	647730
抄	1212343	647668
溢	4414313425221	647668
寨	44511221341234	647653
妒	5314513	647550
籲	31431434125125125125122132511134	647540
掀	12133123534	647524
芙	1221134	647397
祈	45243312	647360
棟	123412511234	647210
吱	2511254	647132
撇	12143252343134	647004
胞	351135515	646906
轎	1251112313425125251	646864
禪	4524251251251112	646691
妨	5314153	646595
拂	12151532	646508
倦	3243113455	646376
靖	4143111212511	646359
循	332331225111	646243
挪	121511352	646163
蓬	1223541112454	646160
懲	3322521112131344544	646147
垃	12141431	646134
賬	251113412111534	646126
駁	12112544443434	646073
署	2522112132511	646050
甫	1251124	646012
頑	1135132511134	645970
姥	531121335	645943
圾	121354	645932
熬	11215331344444	645832
蘸	1221253511324111214444	645760
枕	12344535	645747
丐	1215	645707
茜	122125351	645676
咦	251151534	645558
廁	413251113422	645544
捅	1215425112	645436
攀	1234343412341343112	645399
妍	5311132	645256
拽	121251153	645251
荊	122113222	645203
妓	5311254	645162
壺	121452155121	645112
寇	44511352154	645004
鶴	453241112132511154444	644828
鑰	3411243134125125125125122	644779
驟	121125444412211154323334	644774
渺	441251112343	644689
刊	11222	644631
肢	35111254	644527
燭	43342522135251214	644470
孕	53521	644402
綻	55444444512134	644371
彥	413413333	644325
棉	123432511252	644297
俘	323443521	644283
盔	13433425221	644274
剪	43125112253	644250
誕	4111251321554	644248
兜	32511355135	644209
凜	414125251131234	644092
嶺	25234454132511134	644076
囂	251251132511134251251	644058
濺	441251113415341534	644042
笛	31431425121	643923
艙	3354143445113251	643880
罕	4534112	643875
鴨	2511232511154444	643846
債	3211212511134	643823
噬	2513143141234341	643821
釘	3411243112	643726
躬	3251113515	643678
倚	3213412512	643627
縷	55444425112512531	643622
咚	25135444	643570
撼	1211312515344544	643501
蕊	122454445444544	643461
侄	32154121	643424
佑	3213251	643281
雁	133232411121	643201
隸	12341123451124134	643103
踐	251212115341534	643098
拱	121122134	643077
沐	4411234	643038
菊	12235431234	643031
蜂	2512143541112	643028
裕	452343434251	643025
兆	341534	642927
攪	12132113434511452511135	642862
尿	5132534	642861
黯	254312114444414312511	642786
沙	4412343	642765
歹	1354	642757
蓄	1224155425121	642731
朦	35111224511353334	642683
嘀	25141432512251	642614
怯	44212154	642612
叨	25153	642609
紐	5544445211	642599
聘	1221112512115	642542
膩	3511111251113454	642294
剝	5512413422	642275
彪	21531535333	642248
沸	44151532	642184
氓	41551515	642109
榜	12344143454153	641985
邏	2522155444432411121454	641947
殼	121451353554	641877
儲	32411125112132511	641834
憋	432523431344544	641712
啤	25132511312	641686
匠	133125	641638
悍	4422511112	641628
昧	251111234	641576
泊	44132511	641521
篷	3143143541112454	641474
燙	4412511135334334	641461
狡	353413434	641377
軌	125111235	641123
洶	441353452	641021
攜	121252324111212534251	641009
磊	132511325113251	640900
隙	522342511234	640876
侖	34125122	640840
堂	24345251121	640819
摧	12125232411121	640766
瞄	2511112225121	640747
朧	35114143125111515111	640688
趨	12121343552335523	640579
撓	121121121121135	640573
煌	4334325111121	640547
擅	1214125251125111	640475
餅	34451154431132	640371
狹	3531343434	640342
丸	354	640281
憊	3212213251124544	640277
瞅	25111312344334	640255
犬	1344	640178
磚	1325112511214124	640050
矣	5431134	640045
楞	1234252214153	640000
昔	12212511	639983
駱	1211254444354251	639888
僱	32451332411121	639820
閻	2511251135321511	639776
唐	4135112251	639749
骷	25545251112251	639696
鴉	152332511154444	639645
妞	5315211	639626
墅	25112115452121	639604
焚	123412344334	639561
譜	4111251431224312511	639455
繪	5544443412524312511	639443
梳	12344154325	639377
腫	3511312511211	639306
魁	3251135544412	639294
耽	1221114535	639196
擒	121344134522554	639189
陡	521212134	639114
璋	112141431251112	638930
茂	12213534	638926
蹄	2512121414345252	638922
瞥	4325234313425111	638910
瞳	25111414312511211	638812
髏	25545251125112512531	638797
繡	5544445112322151512	638793
碩	13251132511134	638779
肺	35111252	638759
炒	43342343	638581
郵	3121221152	638473
弘	51554	638264
嫉	5314134131134	638200
屆	51312152	638051
嗡	2513454541541	638010
娛	5312515134	637970
喧	251445125111	637906
脂	3511352511	637878
膛	351124345251121	637836
滄	4413445113251	637794
疚	41341354	637765
鹽	125125312125344444125221	637729
扁	451325122	637657
擱	12125112511354251	637572
茅	12254523	637567
滔	4413443321511	637516
墳	121121222511134	637471
瑜	1121341251122	637277
邱	3212152	637273
桐	1234251251	637139
茵	122251341	637135
曠	251141312212512134	637033
翹	121121121135541541	637030
郝	121323452	636991
驀	12225111341211254444	636965
詐	411125131211	636959
沫	44111234	636929
菁	12211212511	636920
粹	43123441343412	636862
琢	112113533434	636857
臘	3511555253415445445	636785
欽	341124313534	636673
喻	251341251122	636595
憲	4451112252214544	636534
鍛	34112431321113554	636524
睹	2511112132511	636521
郊	41343452	636462
露	145244442512121354251	636419
飢	3445115435	636390
侃	32251325	636358
媛	531344311354	636310
誼	411125144525111	636241
懇	34435335115344544	636239
廝	413122111343312	636225
錘	3411243131212211	636163
凳	54334125143135	636123
淮	44132411121	636109
蔽	12243252343134	636096
聶	122111122111122111	636076
彭	121251431333	636069
販	25111343354	635971
潭	441125221251112	635887
翩	451325122541541	635855
呻	25125112	635841
枉	12341121	635783
拘	12135251	635775
煮	121325114444	635755
焉	12121154444	635627
址	1212121	635618
匕	35	635573
滲	44154545434333	635558
覽	125125314252212511135	635433
廈	4131325111354	635375
蘊	1225544442534125221	635330
冉	25211	635293
薪	1224143112343312	635145
峻	2525434354	635003
氪	31151225135	635000
薦	1224135221154444	634960
栽	1211234534	634930
嚎	25141251451353334	634929
汁	44112	634923
傍	324143454153	634850
禿	3123435	634762
磕	132511215425221	634654
稟	4125251131234	634572
瓏	11214143125111515111	634559
坎	1213534	634469
邵	5325152	634414
萌	12225113511	634408
窄	4453431211	634397
阮	521135	634363
蹈	25121213443321511	634345
碑	1325132511312	634260
嬸	531445343123425121	634226
煤	4334122111234	634203
寓	445251125214	634060
棧	123415341534	634054
滯	44113221545252	634050
杭	12344135	634033
暇	2511512115154	633980
狽	3532511134	633949
峽	2521343434	633938
侶	322513251	633933
蘆	1222153152512125221	633912
蔓	12225112522154	633854
蒸	1225253414444	633714
祿	452455124134	633704
脹	351112111534	633681
醋	125351112212511	633580
淌	44124325251	633568
傘	343434343412	633523
姊	5313523	633464
鉤	3411243135251	633452
衍	332441112	633445
妾	41431531	633441
嘎	25113251111534	633414
蜀	2522135251214	633368
蝴	251214122513511	633327
蘿	1222522155444432411121	633284
莽	1221344132	633238
弩	53154515	633228
禱	452412151211251124	633213
稚	3123432411121	633182
徽	33225215542343134	633080
衙	3321251251112	633073
陋	52125345	632986
奢	13412132511	632985
罐	31125212225125132411121	632951
霄	145244442432511	632916
斃	43252343134135435	632880
汝	441531	632816
敞	243252513134	632687
暮	12225111342511	632619
灼	4334354	632550
瀾	44125112511125431234	632436
姍	53125221	632428
倪	3232151135	632398
挫	1213434121	632364
咪	251431234	632218
鈞	341124313541	632200
搗	1213251115252	632179
燥	43342512512511234	632172
泳	44145534	632131
眶	25111111215	632097
乙	5	632048
澈	441415425113134	632041
煥	4334352534134	631989
酬	1253511434242	631980
筷	3143144425134	631937
宵	4452432511	631872
揪	121312344334	631819
縛	5544441251124124	631819
蟻	2512144311213121534	631812
嗑	2511215425221	631720
喇	251125123422	631719
丞	525341	631714
拎	12134454	631698
棠	243452511234	631633
嚨	2514143125111515111	631569
梭	12345434354	631489
哧	2511213234	631474
棺	123444525151	631464
璇	112141533152134	631459
瀚	4411225111234541541	631450
肝	3511112	631440
斂	34125125134343134	631390
劑	4143253354321122	631371
疤	413415215	631337
漁	44135251214444	631185
嗔	2511225111134	631168
沮	44125111	631095
廖	41354154134333	631067
虜	2153152512153	630976
皓	325113121251	630879
勳	3125431211444453	630855
恕	5312514544	630848
虐	215315151	630741
虞	2153152511134	630560
癮	413415234431215114544	630459
驢	12112544442153152512125221	630458
卦	12112124	630403
迦	53251454	630382
陀	5244535	630349
窺	4453411342511135	630314
墮	52131212511121	630285
哆	251354354	630257
葡	122351251124	630236
帖	25221251	630180
墊	12143112354121	630164
屢	51325112512531	630025
奇	13412512	630000
鵝	312153432511154444	629947
蛛	251214311234	629896
盲	41525111	629895
碟	13251122151234	629736
獰	35344545442522112	629726
囚	25341	629642
診	411125134333	629637
攬	121125125314252212511135	629599
裴	21112111413534	629595
撈	121433443344553	629577
吏	125134	629539
錚	34112431355112	629527
萄	12235311252	629505
盞	1534153425221	629500
霆	14524444312154	629470
貸	321542511134	629412
勿	3533	629378
淘	44135311252	629357
闢	251125115132514143112	629251
蔑	12225221134534	629247
麒	4135221151512211134	629156
嘍	25125112512531	629096
慄	4421252211234	629059
繃	55444425235113511	629020
惚	44235334544	628986
桓	1234125111	628953
坊	1214153	628892
樁	123411134321511	628892
嗽	25112512343534	628817
履	513332312511354	628690
璐	11212512121354251	628683
菩	12241431251	628652
巢	55525111234	628649
畜	4155425121	628647
兀	135	628642
樊	123434341234134	628633
錫	3411243125113533	628576
棚	123435113511	628567
仕	32121	628553
倏	3223541344	628537
芹	1223312	628424
僻	325132514143112	628410
絮	531251554234	628392
杏	1234251	628315
漿	521335441242534	628279
嘖	25111212511134	628249
癱	413411221251113432411121	628249
磁	13251431554554	628220
岡	25431252	628197
逮	51124134454	628151
搓	121431113121	628103
贈	2511134432524312511	628101
膠	351154154134333	628063
脊	4134342511	628041
覺	32113434511452511135	628000
噩	1225125112512511	627969
嘔	25112512512515	627879
嚼	25134432522151154124	627876
雜	413434123432411121	627765
諧	4111251153532511	627747
殲	135434341211121111534	627594
揣	121252132522	627568
擰	12144545442522112	627504
伺	3251251	627405
霖	1452444412341234	627387
駝	121125444444535	627386
襄	41251251112213534	627380
銜	33234112431112	627315
惕	44225113533	627307
擲	12143125351113452	627287
卸	311212152	627285
熾	4334414312511534	627194
敖	1121533134	627108
慚	44212511123312	627081
框	1234111215	627076
捆	1212512341	627010
眩	2511141554	626994
蟬	251214251251251112	626987
謎	4111251431234454	626947
炫	433441554	626933
塘	1214135112251	626894
阱	521132	626888
膜	35111222511134	626833
亨	4125152	626827
奕	413234134	626802
螞	2512141211254444	626697
猩	353251131121	626668
濱	44144512332511134	626667
沁	4414544	626604
跋	251212113544	626559
藩	122441343123425121	626539
舔	31225111342444	626424
捐	1212512511	626418
歧	21211254	626398
隋	52131212511	626353
蹭	2512121432524312511	626351
甄	1252211211554	626342
蠟	251214555253415445445	626302
嗤	2515221251214	626283
缸	311252121	626248
嬉	531121251431251	626210
哮	2511213521	626173
熄	43343251114544	626172
竅	445343251141533134	626141
豁	44511122513434251	626107
壘	251212512125121121	626075
掘	12151352252	626017
琦	112113412512	626016
乍	31211	625921
孽	1223251514143112521	625919
毯	311543344334	625831
弧	51533544	625808
槐	1234325113554	625776
鎧	341124312521251431	625757
挾	1211343434	625752
襟	452341234123411234	625730
嗅	2513251111344	625646
祁	452452	625566
綱	55444425431252	625530
渠	44115151234	625514
矢	31134	625495
朽	123415	625425
忖	442124	625374
匈	353452	625364
扒	12134	625334
雍	4155332411121	625297
鶯	433443344532511154444	625291
侮	323155414	625279
閨	25112511121121	625255
霓	1452444432151135	625232
稽	312341354352511	625200
齋	41432533543211234	625200
夭	3134	625128
淪	44134125122	625113
揍	121111341134	625073
瞟	2511112522111234	625058
苟	12235251	625037
琉	11214154325	624975
漪	44135313412512	624948
暑	251112132511	624941
窟	4453451352252	624923
釣	34112431354	624913
鱗	35251214444431234354152	624864
瓷	4135341554	624855
萱	122445125111	624846
株	1234311234	624834
倭	3231234531	624818
鞘	1221251122432511	624815
沛	4411252	624758
嚕	251352512144442511	624633
絞	554444413434	624554
頹	3123435132511134	624497
睿	21451343425111	624474
噗	251224314311134	624442
唔	2511251251	624276
喀	251445354251	624238
詛	411125125111	624236
涕	4414351523	624195
揀	121125431234	624189
謠	41112513544311252	624186
嘰	251554554134534	624178
蔥	12232535414544	624137
拭	121112154	624060
婢	53132511312	624051
鑄	3411243112151211251124	624048
綺	55444413412512	623912
胤	355425115	623866
秩	3123431134	623852
畔	2512143112	623833
粥	515431234515	623792
奎	134121121	623789
綢	55444435121251	623778
茨	122413534	623761
燻	433431254312114444	623690
蹬	2512121543341251431	623651
詔	411125153251	623643
岔	3453252	623623
叭	25134	623566
咆	25135515	623494
濫	44112512531425221	623420
梧	12341251251	623401
垮	121134115	623378
澳	441325431234134	623261
浙	4411213312	623244
甸	3525121	623242
緋	55444421112111	623150
誅	4111251311234	623141
鮑	3525121444435515	623115
刁	51	623103
厥	134315233534	623082
蚊	2512144134	623018
鞠	12212511235431234	623015
歆	4143125113534	622876
拙	12152252	622860
茗	122354251	622789
眷	43113425111	622751
戮	541541343331534	622742
唬	25121531535	622716
駿	12112544445434354	622698
扳	1213354	622636
踹	2512121252132522	622631
漓	4414134522554	622606
蠅	2512142511251211511	622560
擂	1211452444425121	622548
沌	4411525	622474
凸	21251	622455
蚩	5221251214	622424
釀	125351141251251112213534	622424
唾	25131212211	622408
瑣	11212432511134	622361
犀	513241343112	622356
澄	441543341251431	622349
哉	121251534	622334
猾	353255452511	622221
煎	4312511224444	622180
窒	44534154121	622175
蝠	251214125125121	622099
鈔	341124312343	622089
瓣	4143113335444143112	622056
唧	2515115452	622052
覷	215315224312511135	622005
哽	2511251134	621976
娥	5313121534	621944
婿	531521342511	621914
訕	4111251252	621892
耕	1112341132	621786
葫	122122513511	621733
曖	25113443454544354	621715
澆	441121121121135	621700
嗨	2514413155414	621687
誦	41112515425112	621654
慫	332343421344544	621653
疫	413413554	621652
兢	12251351225135	621643
簫	3143145112322151512	621626
顱	2153152512125221132511134	621616
啼	251414345252	621533
紳	55444425112	621513
嗜	2511213352511	621476
券	43113453	621437
遁	331225111454	621435
炯	433425251	621405
霎	1452444441431531	621405
譏	4111251554554134534	621392
迭	31134454	621389
幀	252212511134	621370
彷	3324153	621360
覓	34432511135	621336
嫻	531251125111234	621333
抿	12151515	621329
剔	2511353322	621278
稻	312343443321511	621277
敷	125112441533134	621263
瀉	441445321511354444	621251
怠	542514544	621247
龔	4143125111515111122134	621246
絨	554444113534	621218
諱	4111251521251152	621199
勺	354	621195
函	52413452	621187
噠	251121431112454	621140
頌	3454132511134	621103
攙	12135251153535251354	621047
撩	121134432511234	621011
似	325434	621000
擎	1223525131343112	620931
仔	32521	620916
巍	25231234531325113554	620904
脯	35111251124	620878
鑲	3411243141251251112213534	620858
寥	44554154134333	620857
漾	44143112145534	620836
繳	5544443251141533134	620827
藉	12211123412212511	620781
弊	43252343134132	620759
逞	2511121454	620757
膏	41251452512511	620747
戳	541541324111211534	620671
嗆	2513445113251	620665
凹	25251	620644
叩	25152	620625
禽	344134522554	620600
懊	442325431234134	620550
懈	4423535112533112	620521
蛟	251214413434	620489
亢	4135	620459
呸	25113241	620447
芊	122312	620334
懾	442122111122111122111	620266
跺	2512121351234	620222
蹌	25121213445113251	620209
蝕	34451154251214	620185
棲	123415112531	620169
蔚	12251311234124	620152
鏟	3411243141431331121	620146
坪	12114312	620132
箏	31431434435112	620129
頃	15132511134	620103
腮	3511251214544	620075
踉	25121214511534	620003
猙	35334435112	619977
踱	2512121413122154	619897
嗖	251321511254	619887
苑	12235455	619838
秉	31511234	619831
猿	3531212513534	619821
堤	121251112134	619816
佟	3235444	619785
憫	442251125114134	619771
嘮	251433443344553	619757
憨	512211131344544	619728
肘	3511124	619724
拇	12155414	619655
僚	32134432511234	619624
霹	145244445132514143112	619613
婕	53115112134	619606
禹	325125214	619590
啃	25121212511	619567
勻	3511	619505
暉	2511451251112	619478
悵	44212111534	619456
聾	4143125111515111122111	619397
拯	121525341	619388
忿	34534544	619358
韌	521251152534	619327
鄒	355233552352	619321
梢	12342432511	619244
窘	445345113251	619223
嵌	252122113534	619221
婪	12341234531	619194
轄	12511124451112251	619178
浦	4411251124	619174
炭	252134334	619147
曦	25114311213123415534	619125
簇	31431441533131134	619096
螺	25121425121554234	619077
醬	521335441241253511	619063
屯	1525	619049
悴	44241343412	619029
匡	111215	618999
冀	2113525121122134	618988
倔	3251352252	618984
橙	1234543341251431	618984
陝	521343434	618975
筱	3143143223134	618974
叱	25135	618954
髓	255452511131212511454	618935
炁	15354444	618920
淳	44141251521	618919
詹	3513344111251	618852
菱	12212134354	618846
芷	1222121	618836
惺	442251131121	618833
濁	4412522135251214	618800
囔	2511251245251251112213534	618778
朔	4315233511	618750
憔	442324111214444	618746
睫	2511115112134	618742
睬	2511134431234	618741
鴿	34125132511154444	618712
臀	51312213435542511	618687
噸	2511525132511134	618670
笙	31431431121	618633
戟	122511121534	618632
沼	44153251	618625
諜	4111251122151234	618611
昕	25113312	618598
蠱	25121425121425121425221	618584
煜	4334251141431	618582
祀	4524515	618571
罡	2522112121	618553
伶	3234454	618546
蔭	1225234451154	618542
酥	125351131234	618511
懦	44214524444132522	618464
厄	1355	618380
峨	2523121534	618374
曹	12512212511	618328
軸	125111225121	618321
伽	3253251	618295
靂	145244441331234312342121	618289
卵	3543524	618272
捶	12131212211	618237
簷	3143143513344111251	618211
棘	125234125234	618152
嗣	2512512251251	618110
卍	5212	618100
釵	34112431544	618040
襪	4523412225221134534	618039
嫵	531311222214444	618020
炕	43344135	618018
偎	32251211534	618007
竇	44534121252212511134	617985
蠍	2512142511353453534	617947
溶	4414453434251	617932
么	354	617926
膨	3511121251431333	617894
緝	554444251122111	617853
徊	332252511	617842
釁	32112512515114512535113453	617813
砂	132512343	617805
冇	1325	617800
舵	33541444535	617755
晝	51112125111	617728
迸	431132454	617662
斟	1221113454412	617602
輿	32111251112511134	617587
椒	123421123454	617541
旬	352511	617475
釐	112343134132511211	617464
窯	445344311214444	617450
萎	12231234531	617426
漣	4411251112454	617410
疙	41341315	617365
芠	1224134	617349
瘩	41341122341251	617347
梵	12341234354	617305
靴	1221251123235	617283
僥	32121121121135	617262
匿	1122132515	617242
摯	121431123543112	617228
鐲	341124312522135251214	617202
兌	3425135	617197
堯	121121121135	617147
徘	33221112111	617122
芽	1221523	617121
狙	35325111	617116
閔	251125114134	617114
辮	41431135542344143112	617059
嗷	2511121533134	617032
廬	4132153152512125221	617027
芯	1224544	617023
禾	31234	616993
澎	441121251431333	616976
邢	113252	616955
絆	55444443112	616942
蜘	25121431134251	616934
憎	442432524312511	616932
靡	4131234123421112111	616931
褚	4523412132511	616900
湛	441122111345	616846
蒲	1224411251124	616804
嚓	25144535445411234	616791
珂	112112512	616769
崽	252251214544	616768
貶	25111343454	616755
憚	442251251251112	616732
嬋	531251251251112	616719
嗒	251122341251	616686
悸	44231234521	616672
晦	25113155414	616662
涅	4412511121	616639
恬	442312251	616632
慷	44241351124134	616623
穹	44534515	616599
渣	441123425111	616543
屜	51333212215	616514
繚	554444134432511234	616457
絹	5544442512511	616444
嬴	4152513511531354	616436
袱	45234321344	616411
黝	25431211444455453	616397
嫋	5315154151541	616381
淇	44112211134	616379
寅	44512512134	616337
赦	12132343134	616333
悻	44212143112	616292
祟	5225211234	616287
榻	12342511541541	616283
蛙	251214121121	616283
葦	122521251152	616237
嵩	2524125125251	616210
茉	12211234	616199
唰	25151325222	616179
詠	411125145534	616144
鑿	2243143112321511355434112431	616089
糞	43123425121122134	616072
噪	2512512512511234	616010
菌	12225312341	616008
蝙	251214451325122	616004
庶	41312214444	615986
邸	3515452	615950
禧	4524121251431251	615854
旱	2511112	615826
虔	2153154134	615826
榴	12343545325121	615726
琛	112145341234	615726
漱	44112512343534	615713
忑	1244544	615706
匣	1251125	615699
忐	2114544	615677
謬	411125154154134333	615676
蟒	2512141221344132	615665
稜	3123412134354	615662
鈍	341124311525	615645
悚	4421251234	615579
廓	4134125152152	615567
惘	44225431415	615566
漉	44141352211535	615539
妮	53151335	615537
蟹	3535112533112251214	615529
佬	32121335	615514
曳	251153	615503
贖	2511134121252212511134	615491
壤	12141251251112213534	615483
忡	4422512	615459
倡	3225112511	615456
冶	4154251	615455
姝	531311234	615426
彤	3541333	615357
竿	314314112	615347
蜷	25121443113455	615341
癌	41341251251251252	615319
嘈	25112512212511	615262
蠶	153515352511251214251214	615234
剖	4143125122	615232
頒	3453132511134	615165
綴	55444454545454	615121
汀	44112	615090
諭	4111251341251122	615061
牡	3121121	615032
斐	211121114134	615019
懵	442122252214525111	615002
皙	1234331232511	614920
薔	1221234341252511	614896
誡	41112511132534	614892
恤	442325221	614830
咄	25152252	614825
饅	3445115425112522154	614818
矯	31134313425125251	614800
痞	413411324251	614766
橘	1234545232534251	614755
氧	3115431112	614746
賄	2511134132511	614729
骯	2554525114135	614717
瑾	112112212511121	614682
烙	4334354251	614608
璧	513251414311211214	614608
攘	12141251251112213534	614580
攥	12131431425111134554234	614543
汰	4411344	614511
溺	4415154151541	614495
鉛	3411243135251	614443
咔	25121124	614414
芭	1225215	614409
戎	113534	614391
褐	45234251135345	614390
鞏	121354122125112	614361
吆	251554	614326
石	13251	614278
彰	41431251112333	614222
漩	44141533152134	614215
聆	12211134454	614208
蒜	1221123411234	614174
棕	123444511234	614156
鵑	251251132511154444	614136
幟	252414312511534	614102
鄂	25125111552	614061
搐	1214155425121	614053
藹	1224111251251135345	614033
怦	44214312	614012
穗	31234125112144544	613995
畝	4125121354	613986
撰	121515515122134	613976
繹	5544442522112143112	613969
牟	543112	613962
諮	4111251413534251	613954
奄	13425115	613947
梓	12344143112	613927
絢	554444352511	613848
閥	25112511321534	613821
烘	4334122134	613793
炙	35444334	613778
翎	34454541541	613767
惋	44244535455	613737
馴	1211254444322	613729
栩	1234541541	613693
逾	341251122454	613686
墟	12121531522431	613672
鬟	12111543332522112513534	613671
茬	122132121	613642
褪	45234511534454	613537
鑫	341124313411243134112431	613522
骸	255452511415334	613516
峭	2522432511	613505
緬	554444132522111	613481
灶	4334121	613458
禎	4524212511134	613395
暄	2511445125111	613336
裔	4135342534251	613332
韶	41431251153251	613303
緞	554444321113554	613277
硯	132512511135	613267
錐	3411243132411121	613235
轍	1251112415425113134	613190
惦	44241321251	613189
棗	125234125234	613173
樺	12341221122112	613149
邃	44534431353334454	613142
櫥	1234413121251431124	613139
搔	121544251214	613130
腑	351141332124	613129
螢	4334433445251214	613116
樞	123412512512515	613115
遏	251135345454	613099
募	122251113453	613095
憬	442251141251234	613093
庵	41313425115	613087
叼	25151	613048
嫖	53112522111234	613042
苛	12212512	613000
鑼	341124312522155444432411121	612995
躡	2512121122111122111122111	612942
拌	12143112	612927
奠	431253511134	612902
穢	312342121131233534	612887
毆	125125125153554	612875
喋	251122151234	612871
糙	4312343121251454	612840
貂	344353353251	612832
揖	121251122111	612821
葵	122543341134	612818
榆	1234341251122	612802
頤	1225125132511134	612797
皂	3251115	612776
眈	251114535	612773
扼	1211355	612762
眺	25111341534	612749
孜	5213134	612741
簌	31431412512343534	612731
璽	1342523434343411214	612725
偌	3212213251	612710
躥	2512121445343215115445445	612631
蓓	1223241431251	612618
弛	515525	612591
庇	4131535	612566
檀	12344125251125111	612516
梟	32511151234	612512
螂	25121445115452	612502
趾	25121212121	612471
嶄	25212511123312	612461
掂	12141321251	612450
醇	125351141251521	612444
摻	12154545434333	612439
驛	12112544442522112143112	612436
槽	123412512212511	612412
愜	442113434345	612404
鐮	341124314134315112234	612380
掄	12134125122	612347
憧	442414312511211	612337
鴛	3545532511154444	612321
酣	125351112211	612314
宦	445125125	612302
筐	314314111215	612286
琅	11214511534	612283
瞻	251113513344111251	612261
焱	433443344334	612242
飆	134413441344353251214	612231
湃	441311311112	612221
儼	322512511351221113134	612202
蹺	2512121121121121135	612194
撅	121134315233534	612167
煽	43344513541541	612159
韁	1221251121251211251211	612118
猝	35341343412	612077
袞	41342513534	612074
餚	3445115434132511	612069
殆	135454251	612048
譴	41112512512125151454	612039
蔬	122521214154325	612038
颯	41431353251214	612008
婧	53111212511	611970
闡	25112511251251251112	611957
熒	43344334454334	611955
侈	32354354	611948
霏	1452444421112111	611940
瘟	41341251125221	611924
蕪	122311222214444	611922
儉	323412512513434	611871
崎	25213412512	611863
亥	415334	611845
俐	323123422	611827
嶼	2523211152511134	611826
譬	51325141431124111251	611807
餃	34451154413434	611790
壟	4143125111515111121	611782
疇	2512112151211251124	611750
槓	12341212511134	611743
鬢	121115433344512332511134	611728
訟	41112513454	611726
晏	2511445531	611688
弈	413234132	611679
鞍	122125112445531	611579
瘸	4134153251253434	611577
鈕	341124315211	611556
珏	112111214	611522
鈺	3411243111214	611516
傀	32325113554	611508
噔	251543341251431	611503
馭	121125444454	611486
靶	1221251125215	611461
縈	4334433445554234	611437
韜	5212511523443321511	611434
恙	4311214544	611433
懿	1214512514314135344544	611429
竺	31431411	611419
吝	4134251	611418
羈	252211221251121211254444	611396
荀	122352511	611378
癲	413411225111134132511134	611357
嘭	251121251431333	611327
菇	12253112251	611316
恃	442121124	611258
儡	32251212512125121	611246
癟	4134132511134125122	611246
躊	251212112151211251124	611238
呦	25155453	611228
榕	12344453434251	611223
暱	25111122132515	611208
躇	251212112212132511	611200
燼	433451121444425221	611199
囉	2512522155444432411121	611175
酌	1253511354	611174
丙	12534	611170
涎	441321554	611149
冽	41135422	611108
砌	132511553	611088
鸞	411125155444455444432511154444	611088
燁	43341221122112	611080
輾	12511125131221534	611050
噎	251121451251431	611030
駒	121125444435251	611020
噼	2515132514143112	611014
咎	35424251	611012
褻	41121341213543534	611009
隕	522512511134	611006
蠕	25121414524444132522	611004
冕	25113525135	610994
雌	21211532411121	610979
茸	122122111	610963
瑛	112112225134	610948
剃	435152322	610941
掰	311334533112	610932
蹙	132112345342512134	610904
橡	123435251353334	610887
佯	32431112	610873
篤	3143141211254444	610832
崛	25251352252	610826
勘	12211134553	610761
稼	312344451353334	610734
桀	3541521234	610702
渝	441341251122	610653
汐	441354	610645
鏽	341124315112322151512	610628
磅	132514143454153	610605
壕	12141251451353334	610556
婁	25112512531	610553
撮	121251112211154	610534
璣	1121554554134534	610523
祠	452451251	610484
媧	53125525251	610470
鷲	41251234135432511154444	610470
黏	31234342413421251	610465
珀	112132511	610455
睽	25111543341134	610448
栓	1234341121	610429
綾	55444412134354	610425
闌	25112511125431234	610423
邑	2515215	610420
瑕	1121512115154	610419
磋	13251431113121	610397
粟	125221431234	610358
薯	1222522112132511	610341
滬	44145132515215	610326
訥	41112512534	610324
岑	2523445	610316
煒	4334521251152	610301
